uid,frequency,intensity
393,1206.0418,3.2886
393,1211.7315,0.4482
393,1228.4173,0.2903
393,1252.1376,6.5962
393,1263.7759,0.2437
393,1329.7492,1.1684
393,1340.0702,1.1503
393,1359.5426,0.0435
393,1366.4608,0.1839
393,1403.1494,0.7609
393,1408.8839,1.7426
393,1426.3624,15.954
393,1440.4766,0.191
393,1446.3325,54.2345
393,1468.3438,2.4025
393,1490.1413,9.1629
393,1508.1412,4.1197
393,1582.0111,0.0531
393,1602.6903,6.1027
393,1607.209,1.743
393,1616.5293,1.6623
393,1620.7121,0.9524
393,1635.1198,0.0011
393,3046.1264,0.0205
393,3048.4367,0.3341
393,3049.2028,23.3623
393,3051.1444,0.0639
393,3051.6087,0.5523
393,3052.6155,0.0
393,3060.8719,2.5489
393,3061.6768,30.203
393,3064.735,32.8962
393,3073.7847,52.9809
393,3074.7451,35.951
393,3077.7954,42.4837
391,66.2003,0.5695
391,97.0948,0.0691
391,117.71,1.1401
391,152.8638,0.0301
391,160.7256,0.0979
391,235.3515,0.4203
391,264.9517,0.1579
391,270.2065,0.4463
391,321.9157,0.095
391,330.2729,0.1589
391,389.0975,0.1696
391,422.2434,0.0336
391,433.9954,0.4716
391,468.5314,1.5766
391,481.8871,0.6167
391,507.3564,3.7791
391,542.0434,3.1013
391,554.553,0.0778
391,562.1936,2.6406
391,590.7642,1.5353
391,613.8506,0.0014
391,618.6866,7.7444
391,630.4638,0.9833
391,664.4976,0.2435
391,686.5228,0.5602
391,736.121,21.0107
391,747.5734,45.7144
391,749.316,15.7885
391,764.1785,10.2784
391,780.5036,32.8889
391,787.333,0.4798
391,802.2079,0.7654
391,817.2321,1.2531
391,855.2321,2.2742
391,860.4103,0.1974
391,868.9315,0.5043
391,887.9371,1.5775
391,892.6541,10.4324
391,918.5106,0.8974
391,927.9264,2.0202
391,931.7991,0.4146
391,943.8421,1.6494
391,958.1078,0.0045
391,964.8498,0.0662
391,1000.3625,1.8253
391,1032.6175,1.3523
391,1045.8125,3.4276
391,1057.7352,0.9228
391,1078.6454,0.0325
391,1094.6691,2.3376
391,1132.3075,2.7879
391,1144.5855,4.5211
391,1156.6546,0.759
391,1158.0647,1.1418
391,1174.6939,2.4853
391,1190.2562,1.1089
391,1210.9429,0.7875
391,1234.1013,7.726
391,1266.6829,1.8964
391,1290.1559,0.2109
391,1303.2843,0.1783
391,1312.8981,2.1967
391,1333.0083,0.2929
391,1370.5668,2.6691
391,1378.2117,15.5935
391,1417.6584,6.159
391,1438.8943,28.555
391,1451.6795,19.1853
391,1459.6868,13.3999
391,1468.843,4.781
391,1483.545,7.4985
391,1533.9459,13.5782
391,1581.5408,0.5098
391,1595.0925,11.2038
391,1607.3977,1.9468
391,1611.1008,0.9164
391,1615.3464,0.6979
391,1628.0817,2.2466
391,3047.9915,0.2289
391,3050.2083,0.995
391,3051.9442,14.9308
391,3053.7682,1.1378
391,3056.1227,0.929
391,3059.0784,9.8205
391,3065.5771,0.5066
391,3066.507,52.234
391,3071.7946,3.2349
391,3077.958,44.4943
391,3078.4072,43.1735
391,3083.574,39.185
389,63.1508,0.0081
389,81.6205,1.0427
389,116.5481,1.1105
389,150.9474,0.1171
389,167.2916,0.3225
389,229.4917,0.0411
389,268.9319,1.4894
389,293.3486,0.0493
389,306.0261,0.1387
389,347.5758,0.8697
389,383.0228,0.3193
389,406.4526,0.207
389,429.8579,0.5827
389,453.5489,1.1556
389,486.7945,2.4669
389,493.3139,0.7001
389,515.0643,1.1857
389,552.6255,0.6658
389,575.2319,1.4368
389,611.694,1.0841
389,614.4681,0.0337
389,621.1029,7.4682
389,624.4069,11.9117
389,647.0203,0.2033
389,682.5931,2.9549
389,724.6011,0.718
389,741.944,62.2563
389,745.6632,1.7458
389,749.1089,16.2948
389,754.2588,6.0486
389,789.218,10.3303
389,810.2809,1.878
389,829.9977,0.4022
389,835.9569,6.4302
389,863.1216,5.8988
389,876.6622,25.1764
389,900.4723,0.16
389,904.0096,1.2923
389,907.2198,0.2214
389,927.7898,1.1712
389,931.3305,1.724
389,945.997,1.4443
389,952.2298,0.8291
389,953.8253,0.0208
389,967.0695,0.188
389,1023.8303,4.9753
389,1034.6502,2.009
389,1042.1717,3.5129
389,1080.0287,0.8524
389,1106.3247,3.0625
389,1119.6727,2.3415
389,1149.3058,0.7136
389,1154.8276,4.8808
389,1165.5409,6.3674
389,1175.0757,1.6747
389,1181.024,6.4414
389,1214.2938,5.9447
389,1257.3321,1.4158
389,1265.9713,0.2298
389,1294.0288,0.5446
389,1304.8291,2.2541
389,1341.154,0.4724
389,1350.8503,0.343
389,1367.3026,2.0397
389,1382.0923,4.9576
389,1416.7993,0.5593
389,1434.8865,11.3392
389,1443.4587,58.0637
389,1458.3907,22.3899
389,1464.0119,8.4152
389,1480.3742,0.8596
389,1533.9162,8.3197
389,1570.6545,5.5087
389,1580.4479,0.5743
389,1584.5789,3.412
389,1607.7505,0.8491
389,1624.1152,3.462
389,1632.0927,3.4161
389,3048.486,1.06
389,3051.3404,1.6311
389,3052.002,7.5146
389,3053.0275,1.216
389,3059.9619,6.8242
389,3061.4697,28.7818
389,3061.764,11.1153
389,3074.7653,56.4795
389,3075.3651,61.7867
389,3077.0764,15.5675
389,3087.8912,7.2665
389,3112.8399,19.9517
345,59.6098,0.268
345,83.9011,0.014
345,152.5986,0.5548
345,182.5911,0.0771
345,211.7816,0.8398
345,213.9152,4.0705
345,281.497,0.0012
345,302.8445,0.0251
345,330.5944,0.1295
345,377.4902,0.0644
345,387.0465,0.1086
345,453.5975,0.8927
345,460.0786,1.9693
345,477.2612,0.3619
345,502.7664,0.4675
345,511.5,3.8056
345,517.3885,0.677
345,523.9372,1.7171
345,541.2659,2.2739
345,559.3397,0.1464
345,562.1962,0.7778
345,609.8144,0.2045
345,635.9582,4.7831
345,670.3955,0.2695
345,691.6838,8.7159
345,698.0997,1.2859
345,740.9164,12.169
345,751.0294,10.1301
345,754.7065,0.7072
345,760.8762,38.5203
345,800.7487,0.013
345,811.4965,5.1403
345,814.8199,1.5546
345,833.4999,24.8234
345,848.3896,22.1815
345,850.169,0.0257
345,880.0328,18.1256
345,884.595,1.9035
345,891.7769,12.1131
345,922.3053,2.3089
345,940.6183,0.6722
345,949.9878,0.6647
345,961.5392,0.1359
345,964.7256,0.1836
345,982.572,0.2672
345,1026.9921,0.5688
345,1042.8965,3.3413
345,1087.9784,1.7823
345,1100.7189,0.1006
345,1118.4131,0.2102
345,1147.451,1.2065
345,1150.5918,1.0084
345,1162.0645,0.7851
345,1177.4183,7.6303
345,1197.1733,3.3595
345,1212.7807,0.029
345,1235.9206,0.4835
345,1244.1587,2.7482
345,1265.0638,4.8952
345,1305.7308,1.9244
345,1320.262,0.3843
345,1345.7383,4.0307
345,1361.2647,0.1958
345,1373.7202,0.8049
345,1407.6699,4.0349
345,1408.922,3.6163
345,1422.4491,0.8142
345,1428.6569,1.0757
345,1458.2781,2.8359
345,1473.3806,1.9729
345,1495.003,4.0216
345,1517.3505,2.6846
345,1567.0459,2.5313
345,1581.2426,1.6422
345,1599.6219,4.4781
345,1605.9012,2.2064
345,1619.9036,3.016
345,1634.2009,2.658
345,3045.9331,3.0026
345,3048.7274,1.7299
345,3050.5511,1.7799
345,3051.4602,7.3493
345,3053.8779,2.9411
345,3058.2432,16.5085
345,3061.0013,18.8991
345,3066.9437,42.3841
345,3074.8736,63.4022
345,3075.4979,17.8207
345,3083.1341,12.6924
345,3098.1294,32.5505
343,48.2807,0.004
343,75.6044,0.0
343,127.3286,2.1897
343,157.2453,0.0
343,220.6083,1.3786
343,252.6812,0.2685
343,277.2177,0.5023
343,289.7131,0.0
343,336.6026,0.2362
343,378.7836,0.7556
343,402.5931,0.0014
343,424.4133,0.0
343,429.6222,0.5044
343,451.9672,0.5021
343,490.8518,0.4192
343,502.9491,1.0978
343,528.7857,0.0
343,553.8077,5.5274
343,561.7479,0.4021
343,562.1783,0.0
343,577.6381,5.1577
343,610.1723,0.0157
343,641.5678,0.0
343,646.4265,3.3573
343,705.4813,3.9685
343,709.5733,0.0754
343,736.1397,0.0
343,750.7792,77.4008
343,767.1712,0.0
343,770.0909,3.0202
343,771.6905,1.7018
343,777.1793,0.1426
343,823.001,0.0
343,827.8217,52.2206
343,848.1853,0.0
343,874.8746,0.2769
343,876.1662,0.0
343,882.9152,9.4759
343,916.5265,0.0003
343,941.4444,0.0
343,942.037,0.9542
343,947.3038,1.2697
343,956.6952,0.0
343,960.5845,0.0
343,994.3317,0.7564
343,1050.0488,3.3016
343,1079.6581,0.7466
343,1080.9362,0.4847
343,1086.7303,0.1007
343,1102.9922,3.3897
343,1146.773,1.9609
343,1149.5753,1.1073
343,1165.7138,0.1951
343,1190.3022,5.7729
343,1196.2311,1.2359
343,1211.5911,0.0758
343,1233.542,0.1971
343,1250.0735,0.3011
343,1259.7182,2.0539
343,1300.9579,1.0505
343,1310.1477,3.0541
343,1318.927,5.2217
343,1331.0802,0.3706
343,1361.3345,0.0556
343,1400.7272,2.3369
343,1402.7815,14.2814
343,1426.5502,0.3593
343,1437.8651,10.8727
343,1471.4554,13.2795
343,1474.6482,0.2377
343,1503.2459,0.1568
343,1521.0051,3.1416
343,1570.9048,0.0177
343,1583.9615,2.6485
343,1595.8595,0.489
343,1604.2764,11.6239
343,1615.1668,0.1204
343,1630.1126,0.5333
343,3048.5523,2.0598
343,3053.2951,3.8761
343,3053.8248,0.4208
343,3057.6513,1.5075
343,3066.688,7.7893
343,3069.4312,75.5392
343,3069.6112,53.7192
343,3072.5693,1.6719
343,3085.1153,0.5194
343,3087.5249,3.1609
343,3102.7318,43.1182
343,3104.2698,18.3775
358,66.1454,0.2537
358,66.1472,0.2537
358,133.3969,0.0
358,149.9524,0.0
358,149.9525,0.0
358,210.527,0.076
358,214.922,0.0
358,346.9503,2.7402
358,346.9504,2.7402
358,357.8023,0.0
358,368.9056,0.0
358,368.9061,0.0
358,423.2437,0.0
358,482.5351,5.9335
358,482.5353,5.9338
358,492.5937,0.0
358,492.5944,0.0
358,526.9867,0.0
358,599.1249,0.0
358,599.1252,0.0
358,626.704,26.6855
358,626.7043,26.6862
358,650.7903,0.0
358,684.1383,0.7249
358,730.9839,0.0
358,743.1463,32.4917
358,743.1464,32.4912
358,746.0909,0.0
358,770.772,0.0
358,770.7725,0.0
358,795.5078,7.0469
358,795.5093,7.0468
358,805.7644,0.0
358,849.8326,0.0
358,849.833,0.0
358,865.5584,0.0
358,898.3704,0.0
358,898.3706,0.0
358,908.779,0.8665
358,915.4148,0.0
358,920.7164,0.4061
358,920.7165,0.4059
358,957.4985,0.0
358,958.0064,0.0
358,958.0064,0.0
358,1033.9369,3.623
358,1033.9369,3.6229
358,1033.9997,0.0
358,1084.0171,0.0
358,1084.0183,0.0
358,1108.1668,1.4606
358,1127.9046,0.0
358,1127.9049,0.0
358,1145.1682,12.3895
358,1152.585,0.3583
358,1152.585,0.3584
358,1156.133,0.0
358,1163.7135,5.6578
358,1163.7136,5.6577
358,1184.8379,0.0
358,1184.8437,0.0
358,1188.1249,7.3198
358,1188.1268,7.3196
358,1199.4294,0.0
358,1281.2869,3.6865
358,1308.7557,0.0
358,1308.759,0.0
358,1330.1869,1.3359
358,1330.1872,1.3358
358,1334.3645,0.0
358,1457.7465,14.2886
358,1458.3636,0.0
358,1458.3641,0.0
358,1462.9631,30.4084
358,1462.9631,30.4094
358,1485.8878,0.0
358,1591.3999,1.4864
358,1591.4001,1.4862
358,1599.0566,0.0
358,1605.328,0.0
358,1605.3282,0.0
358,1618.512,0.2742
358,2982.3699,33.3655
358,2983.7923,0.0
358,3047.1563,0.0
358,3047.1563,0.0
358,3047.536,15.6314
358,3052.0207,1.5658
358,3052.0207,1.566
358,3052.6329,0.0
358,3063.0894,0.0
358,3063.0894,0.0
358,3063.4827,95.0706
358,3076.2258,56.6768
358,3076.2258,56.6754
358,3076.7761,0.0
346,57.4368,0.3347
346,81.8461,0.0588
346,125.4153,0.1348
346,170.9672,0.0666
346,201.9392,1.1728
346,207.4992,1.5935
346,219.5864,2.7188
346,284.874,0.275
346,310.7544,0.4785
346,324.7439,0.7253
346,377.3919,0.2691
346,409.3711,0.6463
346,417.2769,1.7484
346,447.768,1.2089
346,476.9314,1.1962
346,499.274,0.191
346,509.4912,0.533
346,513.0286,2.5133
346,536.0998,0.8392
346,538.8298,0.4829
346,548.8741,0.739
346,578.7034,0.7495
346,600.6924,0.6569
346,630.5692,2.7704
346,678.2603,0.9942
346,683.9125,4.2691
346,708.1757,28.6775
346,713.7659,6.5858
346,753.9163,0.5994
346,757.0932,6.9734
346,776.6165,6.8207
346,803.4487,1.335
346,809.0584,3.3429
346,814.3902,5.1535
346,827.9881,2.1691
346,836.5288,40.1756
346,878.9365,28.9073
346,890.7814,5.0677
346,892.818,5.8452
346,901.7196,2.3061
346,944.7085,0.3472
346,949.312,0.3485
346,959.1676,0.5478
346,969.4705,1.2759
346,981.5574,0.6334
346,1014.3002,12.0251
346,1017.5431,0.0248
346,1031.9983,2.7427
346,1086.1247,0.7807
346,1100.0201,1.1244
346,1110.3428,1.6746
346,1149.0904,1.6429
346,1157.3917,0.9309
346,1168.1547,2.3259
346,1169.5491,1.885
346,1177.8884,6.4652
346,1200.323,0.9818
346,1218.7122,1.0641
346,1236.8255,2.6676
346,1248.1596,3.4691
346,1268.88,1.6117
346,1305.6097,13.1899
346,1313.6486,0.9314
346,1330.9262,3.3608
346,1341.6835,2.3151
346,1370.8775,0.3264
346,1375.1149,1.3725
346,1396.4121,0.806
346,1403.5988,2.278
346,1413.4093,4.1465
346,1432.9638,9.6369
346,1452.8331,3.9943
346,1459.3036,1.7829
346,1464.8165,2.3472
346,1467.5663,4.2915
346,1496.7817,0.3007
346,1553.7652,1.5576
346,1580.6601,1.4794
346,1599.6855,11.8609
346,1608.0193,4.6312
346,1630.479,0.0806
346,1660.3045,0.0999
346,2874.6026,27.7352
346,2886.8083,40.0578
346,2950.3152,47.7937
346,2982.9097,19.4108
346,3039.0187,1.3876
346,3044.8421,9.3685
346,3048.0808,7.2522
346,3049.5115,0.0985
346,3052.1353,5.8789
346,3057.2345,19.6991
346,3061.7252,49.7502
346,3066.0673,43.4073
346,3074.614,47.3025
346,3090.5886,19.859
344,61.8642,0.0661
344,82.6196,0.0272
344,108.3932,0.9979
344,166.0574,0.0405
344,183.4954,1.8868
344,226.9698,1.3774
344,239.036,1.01
344,278.4061,0.3075
344,319.5573,0.7517
344,330.9923,0.042
344,378.0614,2.4411
344,391.0457,0.256
344,405.3792,0.1623
344,437.5674,0.5392
344,458.6191,0.2102
344,490.1213,0.4268
344,500.8265,1.4063
344,528.5981,4.083
344,551.6975,0.2249
344,557.0388,4.2321
344,563.358,0.5696
344,580.2969,0.3967
344,595.8252,3.0248
344,605.8762,2.6935
344,674.611,8.305
344,691.3929,2.8277
344,714.2879,9.3825
344,721.7116,18.9317
344,758.8284,19.9797
344,764.5794,2.7754
344,766.482,0.3946
344,779.6746,6.386
344,796.648,1.7715
344,825.3387,6.0765
344,832.0989,50.928
344,850.1689,0.1595
344,877.1145,0.3386
344,889.1884,7.0135
344,910.0209,3.3602
344,937.7527,2.7106
344,944.9195,0.0426
344,949.0489,0.9749
344,959.2378,0.0345
344,962.2861,0.7307
344,992.4318,1.1707
344,1004.6227,0.3565
344,1031.1039,3.34
344,1050.9539,0.9558
344,1065.5805,4.9953
344,1080.928,1.0952
344,1103.989,5.6091
344,1146.13,1.1171
344,1157.8021,0.1011
344,1165.3867,2.4419
344,1174.0715,0.2267
344,1186.8744,8.8636
344,1196.6074,0.2187
344,1212.8427,0.03
344,1235.9267,2.4022
344,1246.9112,4.0717
344,1255.7788,5.9448
344,1302.2312,1.1264
344,1317.1008,0.3259
344,1323.198,4.4772
344,1338.9179,6.6538
344,1359.8887,2.6079
344,1374.9805,0.5592
344,1395.9724,1.647
344,1400.7038,2.1752
344,1423.2906,3.0582
344,1430.7282,5.3552
344,1452.3667,1.8069
344,1452.8779,6.8187
344,1463.3376,2.142
344,1479.7571,0.2766
344,1500.589,1.7579
344,1553.4566,0.3146
344,1582.6252,5.9432
344,1587.782,4.2189
344,1597.7639,14.5918
344,1628.1366,0.0639
344,1656.9369,0.6716
344,2872.2426,24.0071
344,2884.5279,43.7236
344,2954.943,42.2828
344,2983.2832,19.3974
344,3047.6619,2.6338
344,3051.8145,2.5186
344,3052.4347,10.9824
344,3052.9233,6.1353
344,3065.8238,16.8276
344,3068.5533,56.772
344,3069.3473,38.729
344,3079.5899,7.4887
344,3095.536,19.5375
344,3099.611,31.1572
347,54.9096,0.2381
347,78.8704,0.0341
347,116.145,0.1724
347,166.7078,0.1029
347,194.9049,1.0206
347,200.9746,2.1993
347,222.9735,2.1284
347,274.6748,0.2861
347,301.8492,0.3422
347,330.1846,0.2838
347,342.0758,0.6081
347,375.3293,0.1688
347,413.3339,0.3566
347,431.1069,0.271
347,467.8467,0.0193
347,479.698,0.6101
347,499.5681,0.2727
347,508.8599,0.4902
347,514.3617,3.2087
347,526.1584,0.0034
347,541.5493,0.4729
347,560.1434,0.9043
347,576.4735,0.9709
347,619.8507,0.4079
347,636.7841,1.0674
347,680.6964,1.3399
347,697.5965,0.4336
347,714.1547,13.4906
347,751.0301,0.4791
347,756.873,5.7846
347,799.3182,3.5916
347,802.0742,2.2699
347,807.5889,9.0944
347,821.7784,1.2552
347,833.4709,14.1054
347,836.9178,26.6548
347,872.2636,15.169
347,875.6371,12.2767
347,889.294,1.4227
347,908.7935,2.2702
347,919.2339,0.7806
347,945.5131,0.6449
347,950.56,0.2836
347,955.0768,1.1447
347,960.0904,0.7133
347,994.5118,0.824
347,1015.3291,0.6701
347,1069.7014,0.0573
347,1078.5484,1.1311
347,1084.0967,2.656
347,1100.3043,0.3783
347,1109.8925,0.2927
347,1134.029,0.332
347,1147.427,1.747
347,1163.5189,0.658
347,1168.473,0.0274
347,1177.8852,8.998
347,1200.5157,1.3616
347,1222.1871,0.3083
347,1239.3839,0.9763
347,1252.1372,15.2086
347,1260.2918,7.5486
347,1269.4781,1.7564
347,1302.9076,6.817
347,1315.2402,0.1409
347,1326.2034,0.0862
347,1346.2117,0.3686
347,1347.6236,3.8914
347,1363.9807,5.162
347,1370.3849,11.5841
347,1384.337,1.689
347,1399.5006,0.8121
347,1414.1963,6.5564
347,1432.0544,10.9301
347,1453.447,1.0439
347,1459.1174,0.0761
347,1465.2358,3.5515
347,1473.9053,5.7016
347,1476.5553,12.9559
347,1485.7149,0.1843
347,1497.6802,0.1474
347,1556.5478,5.7063
347,1582.6666,4.8946
347,1600.0749,14.4521
347,1608.6517,4.5648
347,1631.9982,0.3266
347,2886.7693,20.798
347,2890.0942,22.8569
347,2907.8388,26.1546
347,2913.3864,30.0849
347,2942.4814,61.7684
347,2943.118,3.5582
347,2955.8191,87.221
347,2959.3004,56.1518
347,3037.0552,15.2853
347,3046.3021,4.2518
347,3048.4219,0.2926
347,3051.1072,5.9263
347,3056.3071,19.8071
347,3064.716,41.6784
347,3073.5855,47.2729
347,3090.5647,18.4294
396,41.0356,0.0
396,68.2863,1.5868
396,145.9941,0.0242
396,156.5519,0.1027
396,172.9519,4.4307
396,185.7158,1.0859
396,241.2968,0.2277
396,268.1064,2.0655
396,328.5864,0.0413
396,333.2541,4.0734
396,389.5833,0.2993
396,433.5359,1.6023
396,436.7344,1.5324
396,453.541,0.0215
396,477.3045,6.3428
396,492.4385,8.2999
396,503.4531,3.5573
396,516.5713,3.6293
396,538.0011,7.4907
396,570.3722,7.2207
396,596.7054,0.3929
396,602.0324,0.753
396,616.001,0.0832
396,629.4226,2.1602
396,689.6953,1.6896
396,704.4179,1.8343
396,744.7701,15.0687
396,754.641,0.2503
396,764.166,47.3551
396,788.3929,13.8122
396,792.8471,1.5236
396,799.6443,4.8261
396,827.3318,75.1159
396,828.6502,2.2558
396,837.4016,4.1074
396,877.943,2.1942
396,914.1227,0.9369
396,922.7227,1.4354
396,931.5716,1.4103
396,950.2487,0.7623
396,968.0145,0.0095
396,977.5772,0.032
396,980.0898,1.8598
396,988.3116,0.5117
396,995.7272,0.1304
396,1031.8091,6.3023
396,1050.6956,2.1912
396,1063.0208,33.5625
396,1081.6894,3.1334
396,1090.5178,34.7374
396,1115.9847,27.0872
396,1139.028,13.2966
396,1153.6564,35.0361
396,1167.1552,1.3453
396,1192.0401,36.1125
396,1200.3701,17.9686
396,1220.125,117.2708
396,1224.4447,14.18
396,1265.3883,11.2489
396,1287.4899,89.4613
396,1317.5159,10.8867
396,1323.0894,8.5398
396,1342.4289,131.9128
396,1360.4586,9.5109
396,1385.2424,376.6595
396,1401.7037,10.605
396,1413.1448,64.3928
396,1432.7271,126.4655
396,1434.8462,4.0132
396,1445.8847,135.8504
396,1485.8256,3.7309
396,1501.8596,69.1127
396,1526.0861,15.7787
396,1551.727,40.2199
396,1570.9597,223.7435
396,1573.4938,6.454
396,1587.9401,20.615
396,1616.4949,8.8765
396,3075.9281,0.0869
396,3076.458,0.182
396,3077.5987,0.0768
396,3078.7664,2.1769
396,3081.7585,1.6604
396,3088.4811,0.2699
396,3091.2219,3.4796
396,3093.8851,1.1874
396,3096.2874,6.7265
396,3100.711,3.4348
396,3106.2169,2.7043
396,3131.365,3.7626
394,58.9523,1.7825
394,81.4562,0.0
394,134.1863,1.5931
394,156.1405,0.0807
394,168.0281,3.3737
394,207.4045,0.0
394,276.335,0.0
394,284.6261,0.6422
394,304.6282,1.1527
394,313.3538,2.369
394,402.3556,0.4842
394,438.5431,0.0
394,447.16,10.4472
394,449.2831,2.7136
394,453.9506,2.1244
394,472.3306,2.7023
394,528.5151,0.0
394,530.8566,0.9054
394,548.2141,4.2614
394,578.9854,3.2148
394,594.5989,5.839
394,608.5788,2.3857
394,610.0399,0.0
394,664.3774,5.1125
394,674.4111,5.0044
394,721.4801,0.0
394,741.7116,0.0
394,754.0344,65.4203
394,763.2153,1.0249
394,763.2592,5.7345
394,785.0402,0.0
394,799.2306,1.3796
394,829.0702,52.5843
394,863.5362,3.9004
394,865.9206,0.0
394,904.2559,16.828
394,915.5106,0.0
394,924.0042,0.0
394,925.8686,5.1876
394,931.3266,1.8168
394,935.102,0.9477
394,960.8775,4.1722
394,977.959,0.0
394,988.3794,0.3249
394,995.0943,0.0
394,1024.9422,19.1483
394,1042.6074,16.4607
394,1062.0406,0.1255
394,1083.1102,0.1614
394,1083.1244,29.1234
394,1118.4411,2.7477
394,1141.2805,51.0074
394,1164.7074,31.438
394,1182.7292,100.554
394,1184.8962,59.4751
394,1204.9463,140.2007
394,1219.0894,38.6562
394,1235.996,7.1698
394,1257.9691,16.0743
394,1279.0587,93.5223
394,1328.2508,19.716
394,1333.7355,409.7473
394,1341.3061,316.3634
394,1355.2097,2.2599
394,1387.531,350.1136
394,1412.1484,51.6936
394,1418.0556,22.5155
394,1440.0957,13.1174
394,1446.9214,0.0774
394,1459.6302,1.448
394,1484.646,8.2695
394,1512.2613,76.3459
394,1528.5312,39.6376
394,1555.1815,128.7647
394,1563.4434,1.4861
394,1572.1299,52.4239
394,1574.7516,322.4249
394,1602.4755,10.3253
394,3068.9808,1.9142
394,3070.2925,0.0439
394,3073.1251,3.0029
394,3075.5576,2.1207
394,3076.6886,0.7086
394,3076.9544,0.3006
394,3081.8959,1.2767
394,3082.4295,1.1003
394,3089.8539,2.9905
394,3095.8958,6.274
394,3096.0981,9.9586
394,3100.7525,10.4536
392,62.3107,1.2577
392,94.6742,0.3551
392,111.6251,1.9029
392,143.3836,0.0976
392,154.3113,4.9666
392,230.4966,1.3778
392,258.1374,8.3647
392,260.9005,1.4534
392,299.8574,0.5364
392,311.8201,22.399
392,382.7196,10.4253
392,405.1043,0.1045
392,423.2764,1.6933
392,442.6083,2.5398
392,461.1993,33.7532
392,474.4435,1.3203
392,518.388,1.9618
392,533.517,20.1833
392,546.9931,23.9464
392,583.194,9.4001
392,593.9669,32.6215
392,595.9691,0.0639
392,621.7411,0.0927
392,642.8269,6.7546
392,682.1156,0.9775
392,719.961,44.4498
392,744.3394,13.2821
392,752.6041,1.6849
392,762.1266,4.708
392,782.9498,63.4711
392,783.7553,5.6401
392,795.2577,5.6954
392,809.6281,11.1618
392,857.7115,0.1515
392,871.7646,4.1772
392,886.2053,0.018
392,905.3217,10.1851
392,909.7716,0.0102
392,923.1359,75.2565
392,945.5707,0.5489
392,960.6646,1.96
392,976.0745,0.8529
392,976.3607,127.7876
392,985.3355,0.5135
392,993.4828,0.4967
392,1020.3954,50.2818
392,1039.5643,5.2338
392,1049.4891,237.8177
392,1054.8843,11.8913
392,1069.3158,15.5546
392,1105.2385,81.114
392,1127.6766,49.5705
392,1141.9781,30.3105
392,1155.983,12.8315
392,1174.4952,18.0242
392,1187.6756,15.4407
392,1215.1975,30.0645
392,1245.6597,14.2884
392,1260.0954,131.5715
392,1270.2699,18.4511
392,1295.5198,43.3232
392,1308.7857,53.3181
392,1329.3195,168.9184
392,1358.3143,22.0355
392,1387.9825,9.9522
392,1401.2746,0.2359
392,1412.7522,65.8148
392,1429.5634,27.7185
392,1450.529,7.0581
392,1466.8923,37.0978
392,1478.1683,47.6573
392,1516.7677,9.6546
392,1523.3549,40.3813
392,1557.7413,274.5044
392,1571.3754,264.8151
392,1582.0497,167.4525
392,1588.0376,55.5638
392,1605.8369,3.957
392,3074.1133,0.5334
392,3076.3357,1.3445
392,3077.9246,2.7095
392,3078.9448,0.3681
392,3080.5118,0.8732
392,3084.0202,0.6991
392,3088.7601,0.9294
392,3090.624,3.3005
392,3095.2641,1.2117
392,3100.1681,6.4816
392,3101.8292,12.6332
392,3104.3142,5.8271
390,53.0883,0.0
390,80.0559,2.2575
390,113.8196,2.0589
390,142.4064,0.3533
390,168.4807,0.7611
390,217.973,0.1315
390,265.5707,0.1969
390,281.2663,0.0791
390,305.1816,1.0026
390,338.0237,2.4558
390,376.8053,0.7347
390,396.531,0.0059
390,411.9748,0.2467
390,445.0783,0.7876
390,466.3504,4.4719
390,477.6995,0.9679
390,506.2715,4.0842
390,520.5155,0.6452
390,570.6441,2.2094
390,586.7525,4.185
390,609.4839,1.4586
390,614.2861,0.5591
390,627.0217,12.4298
390,644.254,1.1733
390,681.5253,0.1479
390,715.957,1.9438
390,740.4491,5.053
390,744.5523,35.0641
390,748.5821,38.6647
390,751.7445,0.1082
390,789.0927,36.984
390,803.4307,0.0621
390,832.5366,6.63
390,859.0328,4.1892
390,884.1804,0.91
390,905.8636,16.6407
390,908.7597,0.4906
390,926.4457,7.9636
390,931.4699,1.9355
390,936.3598,0.0029
390,946.3382,3.4728
390,961.1391,2.4414
390,984.5274,0.1747
390,984.937,0.738
390,998.7832,0.2205
390,1029.1921,13.5004
390,1043.0981,2.0377
390,1052.2084,3.793
390,1080.0144,0.3562
390,1093.4188,91.9965
390,1112.0167,10.017
390,1147.1179,11.6728
390,1159.196,2.9027
390,1171.6294,19.6534
390,1174.9813,6.1737
390,1182.7004,53.1548
390,1229.4543,25.0175
390,1242.4632,10.4258
390,1266.1534,6.6494
390,1283.6827,33.9437
390,1293.5101,142.6159
390,1308.2124,18.7505
390,1347.4591,100.3556
390,1366.6043,89.2962
390,1382.7642,140.5558
390,1398.024,104.5721
390,1433.8828,0.2742
390,1443.0612,79.92
390,1449.6373,14.3965
390,1459.5152,2.0965
390,1478.3324,14.4063
390,1513.2565,17.1208
390,1536.4485,71.617
390,1559.5846,49.8987
390,1569.17,57.3767
390,1584.4953,3.2351
390,1586.1077,88.2821
390,1600.3697,4.8716
390,3071.1716,0.1842
390,3077.3592,0.4486
390,3077.72,1.2069
390,3079.4165,0.5418
390,3085.0417,0.5844
390,3086.6594,0.6973
390,3088.2814,0.8488
390,3096.3915,7.0099
